C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_01_731.jpg;;;;;;
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_04_684.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_04_684.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_04_684.jpg;0;1;0; 18.00461
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_04_787.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_04_787.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_04_787.jpg; -0.1489677;1;0; 18.86165
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_04_895.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_04_895.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_04_895.jpg; -0.4170996;1;0; 20.00087
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_002.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_002.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_002.jpg; -0.1195023;1;0; 21.09809
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_102.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_102.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_102.jpg;0;1;0; 22.01886
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_206.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_206.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_206.jpg; -0.2828472;1;0; 23.01776
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_320.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_320.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_320.jpg; -0.4441134;1;0; 24.01006
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_427.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_427.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_427.jpg; -0.1583289;1;0; 24.98143
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_529.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_529.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_529.jpg;0; 0.8383864;0; 25.86148
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_630.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_630.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_630.jpg; -0.2699325; 0.5115901;0; 26.4028
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_732.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_732.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_732.jpg; -0.4786416; 0.175306;0; 26.36567
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_835.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_835.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_835.jpg; -0.1697811;0;0; 26.16142
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_05_941.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_05_941.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_05_941.jpg;0;0;0; 25.88238
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_044.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_044.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_044.jpg;0;0;0; 25.61782
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_148.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_148.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_148.jpg;0;0;0; 25.36017
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_257.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_257.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_257.jpg;0;0;0; 25.05483
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_363.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_363.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_363.jpg;0;0;0; 24.80329
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_470.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_470.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_470.jpg; -0.0962961;0;0; 24.5508
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_573.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_573.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_573.jpg; -0.4657782;0;0; 24.11593
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_674.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_674.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_674.jpg; -0.5867247;0;0; 23.64444
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_774.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_774.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_774.jpg; -0.285798;0;0; 23.40867
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_879.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_879.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_879.jpg; -0.04394669;0;0; 23.17229
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_06_984.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_06_984.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_06_984.jpg; -0.3550109;0;0; 22.9194
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_094.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_094.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_094.jpg; -0.05941821;0;0; 22.64098
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_203.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_203.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_203.jpg;0;0;0; 22.40407
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_310.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_310.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_310.jpg;0;0;0; 22.1771
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_411.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_411.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_411.jpg;0;0;0; 21.91013
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_516.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_516.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_516.jpg;0;0;0; 21.68918
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_628.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_628.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_628.jpg;0; 0.2996622;0; 21.65071
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_737.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_737.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_737.jpg;0; 0.664692;0; 22.11685
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_846.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_846.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_846.jpg;0; 0.9613531;0; 22.87453
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_07_947.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_07_947.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_07_947.jpg;0; 0.6666253;0; 23.64215
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_056.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_056.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_056.jpg;0; 0.3037789;0; 24.01667
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_159.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_159.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_159.jpg;0;0;0; 23.95627
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_273.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_273.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_273.jpg;0;0;0; 23.66071
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_379.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_379.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_379.jpg;0;0;0; 23.42091
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_482.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_482.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_482.jpg;0; 0.2818653;0; 23.35678
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_588.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_588.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_588.jpg;0; 0.5985573;0; 23.68069
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_690.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_690.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_690.jpg;0; 0.8967362;0; 24.35641
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_802.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_802.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_802.jpg;0;1;0; 25.50144
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_08_904.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_08_904.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_08_904.jpg;0;1;0; 26.45254
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_005.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_005.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_005.jpg;0;1;0; 27.39501
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_109.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_109.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_109.jpg; -0.08214328;1;0; 28.32768
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_212.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_212.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_212.jpg; -0.4375626;1;0; 29.30443
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_321.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_321.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_321.jpg; -0.4858323;1;0; 29.98511
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_426.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_426.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_426.jpg; -0.1957434;1;0; 30.19436
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_528.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_528.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_528.jpg;0;1;0; 30.18724
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_638.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_638.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_638.jpg;0;1;0; 30.18966
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_741.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_741.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_741.jpg;0;1;0; 30.18982
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_842.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_842.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_842.jpg; 0.1136472;1;0; 30.18584
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_09_943.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_09_943.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_09_943.jpg; 0.3365043; 0.9185188;0; 30.15655
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_10_046.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_10_046.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_10_046.jpg; 0.02970778; 0.6117224;0; 30.10798
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_10_148.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_10_148.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_10_148.jpg;0; 0.3318541;0; 30.03022
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_10_255.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_10_255.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_10_255.jpg;0; 0.6055963;0; 30.08315
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_10_365.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_10_365.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_10_365.jpg;0; 0.9054271;0; 30.1556
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_10_472.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_10_472.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_10_472.jpg;0;1;0; 30.19071
C:\Users\HOCA\Downloads\simulator-windows-64\IMG\center_2022_09_23_16_32_10_574.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\left_2022_09_23_16_32_10_574.jpg; C:\Users\HOCA\Downloads\simulator-windows-64\IMG\right_2022_09_23_16_32_10_574.jpg;0;1;0; 30.19058
